patent_number,date,title
US449121A,1891-03-31,Road-cart 
US449122A,1891-03-31,Means for moving slack coal 
US449123A,1891-03-31,John h 
US449124A,1891-03-31,Charles y 
US449125A,1891-03-31,Charles a 
US449126A,1891-03-31,Railway 
US449127A,1891-03-31,Potato-digger 
US449128A,1891-03-31,miohaud 
US449129A,1891-03-31,Monkey-wrench 
US449130A,1891-03-31,Sash-bar machine 
US449131A,1891-03-31,Half to m 
US449132A,1891-03-31,F- packer 
US449133A,1891-03-31,Building-tile 
US449134A,1891-03-31,Bracket 
US449135A,1891-03-31,Drill-chuck 
US449136A,1891-03-31,waeber 
US449137A,1891-03-31,Device for stripping leaves from sugar-cane 
US449138A,1891-03-31,Insect-trap 
US449139A,1891-03-31,Cable-grip 
US449140A,1891-03-31,scott  
US449141A,1891-03-31,William j 
US449142A,1891-03-31,Alexander m 
US449143A,1891-03-31,Measuring-faucet 
US449144A,1891-03-31,Vincent p 
US449145A,1891-03-31,Method of and apparatus for reducing metals 
US449146A,1891-03-31,Sounding toy 
US449147A,1891-03-31,Alsignok of one-half to thomas 
US449148A,1891-03-31,Rotary engine 
US449149A,1891-03-31,Letter-box 
US449150A,1891-03-31,Steam and hot-water generator 
US449151A,1891-03-31,Louis enriciit 
US449152A,1891-03-31,Louis enricht 
US449153A,1891-03-31,Hanger for electric lamps 
US449154A,1891-03-31,Punch ing-machine 
US449155A,1891-03-31,Car-door 
US449156A,1891-03-31,Samuel g 
US449157A,1891-03-31,Automatic stoker 
US449158A,1891-03-31,Roll-paper holder and cutter 
US449159A,1891-03-31,Collapsible ladder 
US449160A,1891-03-31,Joseph kaye 
US449161A,1891-03-31,Irrigating-hydrant 
US449162A,1891-03-31,Converting device for steam-engines 
US449163A,1891-03-31,Attachment for bridle-bits 
US449164A,1891-03-31,Island 
US449165A,1891-03-31,Calipers and dividers 
US449166A,1891-03-31,Belt-gearing 
US449167A,1891-03-31,Stay for boots or shoes 
US449168A,1891-03-31,Art of covering electric wires 
US449169A,1891-03-31,Pipetester 
US449170A,1891-03-31,Drying apparatus 
US449171A,1891-03-31,Thomas w 
US449172A,1891-03-31,Ironing-board attachment 
US449173A,1891-03-31,Charles r 
US449174A,1891-03-31,Telegraph 
US449175A,1891-03-31,Minute measueemefts 
US449176A,1891-03-31,Safety-gate for draw-bridges 
US449177A,1891-03-31,rooseyelt 
US449178A,1891-03-31,Automatic gas-supply shut-off and regulator 
US449179A,1891-03-31,ruppel 
US449180A,1891-03-31,Adam e 
US449181A,1891-03-31,Frieurick schneider 
US449182A,1891-03-31,Process of manufacturing seamless hollow wire 
US449183A,1891-03-31,Process of manufacturing seamless gold-plated wire 
US449184A,1891-03-31,River-channel plow 
US449185A,1891-03-31,Device for preventing banks froivi caving 
US449186A,1891-03-31,Thermo-electric battery 
US449187A,1891-03-31,Egg-beater 
US449188A,1891-03-31,William white 
US449189A,1891-03-31,Baling-press 
US449190A,1891-03-31,Tool for clamping type to type-bars 
US449191A,1891-03-31,H e n r y a b b  
US449192A,1891-03-31,Time card 
US449193A,1891-03-31,Folding crate 
US449194A,1891-03-31,Attachment fob loom shuttles 
US449195A,1891-03-31,Fire-extinguisher 
US449196A,1891-03-31,Electric-railway conduit 
US449197A,1891-03-31,Electric-motor truck 
US449198A,1891-03-31,Frank m 
US449199A,1891-03-31,Self-adjusting frost-protector for ventilating-pipes 
US449200A,1891-03-31,Banjo 
US449201A,1891-03-31,Harness 
US449202A,1891-03-31,Fishing-tackle 
US449203A,1891-03-31,Attobnets 
US449204A,1891-03-31,Flood-fence 
US449205A,1891-03-31,Wheel for vehicles 
US449206A,1891-03-31,Electro-magnetic device 
US449207A,1891-03-31,Stump-puller spool 
US449208A,1891-03-31,Steam-engine 
US449209A,1891-03-31,Electric fuse 
US449210A,1891-03-31,Newspaper-cover 
US449211A,1891-03-31,Nut-lock 
US449212A,1891-03-31,Dumping-wagon 
US449213A,1891-03-31,Refining oils 
US449214A,1891-03-31,Louis enricht 
US449215A,1891-03-31,Apparatus for evaporating naphtha 
US449216A,1891-03-31,Capodastro for guitars 
US449217A,1891-03-31,Poljshing-cone 
US449218A,1891-03-31,graves 
US449219A,1891-03-31,Arthur c 
US449220A,1891-03-31,Velocipede 
US449221A,1891-03-31,Farm-gate 
US449222A,1891-03-31,Fluid-pressure governor 
US449223A,1891-03-31,John l 
US449224A,1891-03-31,Car-coupling 
US449225A,1891-03-31,Combined container and grinder 
US449226A,1891-03-31,Guard for electric-railway trolleys 
US449227A,1891-03-31,Electrical railway system 
US449228A,1891-03-31,Animal-chute 
US449229A,1891-03-31,Grin ding-mill 
US449230A,1891-03-31,Display-rack for carpets 
US449231A,1891-03-31,Drying apparatus 
US449232A,1891-03-31,Rand-trimmer 
US449233A,1891-03-31,Mucilage holder and spreader 
US449234A,1891-03-31,Tire-tightener 
US449235A,1891-03-31,Thill-coupling 
US449236A,1891-03-31,Wflru 
US449237A,1891-03-31,Electric arc lamp 
US449238A,1891-03-31,Electkio aeg lamp 
US449239A,1891-03-31,Abold a 
US449240A,1891-03-31,Hydraulic switch and signal apparatus 
US449241A,1891-03-31,aspdefl 
US449242A,1891-03-31,John c 
US449243A,1891-03-31,Alexander bryant and william j 
US449244A,1891-03-31,buckland 
US449245A,1891-03-31,Burnett h 
US449246A,1891-03-31,Simon p 
US449247A,1891-03-31,Half to morrill e 
US449248A,1891-03-31,Tirginia 
US449249A,1891-03-31,nelson 
US449250A,1891-03-31,Pliers 
US449251A,1891-03-31,decree  
US449252A,1891-03-31,Julian fagoaga 
US449253A,1891-03-31,Car-coupling 
US449254A,1891-03-31,Telephone 
US449255A,1891-03-31,Watch-bow fastener 
US449256A,1891-03-31,Matthew lang 
US449257A,1891-03-31,Wrench 
US449258A,1891-03-31,Method of and apparatus for electric soldering 
US449259A,1891-03-31,Eichard smith 
US449260A,1891-03-31,Machine for trimming and branding cigars 
US449261A,1891-03-31,Rail ohaie 
US449262A,1891-03-31,Hand-support for cars 
US449263A,1891-03-31,Piano-action 
US449264A,1891-03-31,Martin w 
US449265A,1891-03-31,klees 
US449266A,1891-03-31,Hanger-board for electric fixtures 
US449267A,1891-03-31,Ratjjs 
US449268A,1891-03-31,marsden 
US449269A,1891-03-31,Edward mtjrgatroyd 
US449270A,1891-03-31,paterson 
US449271A,1891-03-31,proks 
US449272A,1891-03-31,Tiieodor puskas 
US449273A,1891-03-31,raymond 
US449274A,1891-03-31,Sylvania 
US449275A,1891-03-31,Package making and filling machine 
US449276A,1891-03-31,Automatic weighing-machine 
US449277A,1891-03-31,Heating apparatus 
US449278A,1891-03-31,Nursing-bottle 
US449279A,1891-03-31,James beresfoed 
US449280A,1891-03-31,Coin-holder 
US449281A,1891-03-31,challinee 
US449282A,1891-03-31,Electric switch 
US449283A,1891-03-31,dfiyigne  
US449284A,1891-03-31,dunsmtjir 
US449285A,1891-03-31,aiffaed 
US449286A,1891-03-31,hoskins 
US449287A,1891-03-31,Karl krnka 
US449288A,1891-03-31,lahmeyer 
US449289A,1891-03-31,Fuse for electric circuits 
US449290A,1891-03-31,Feed-gage for printing-presses 
US449291A,1891-03-31,Victor charles monette 
US449292A,1891-03-31,Ore-concentrator 
US449293A,1891-03-31,Pipe-coupling 
US449294A,1891-03-31,Dry closet 
US449295A,1891-03-31,Fountain-pen 
US449296A,1891-03-31,Arthur b 
US449297A,1891-03-31,Island 
US449298A,1891-03-31,Joseph c 
US449299A,1891-03-31,Henry p 
US449300A,1891-03-31,Process of making bridle-bits 
US449301A,1891-03-31,Cut-out 
US449302A,1891-03-31,Electric-contact protector 
US449303A,1891-03-31,Feed-rack 
US449304A,1891-03-31,Paging-machine 
US449305A,1891-03-31,And john e 
US449306A,1891-03-31,William c 
US449307A,1891-03-31,Henry price ball 
US449308A,1891-03-31,Railroad-track lifter 
US449309A,1891-03-31,Self-inking stamp 
US449310A,1891-03-31,Watch-maker s pliers 
US449311A,1891-03-31,Cash register 
US449312A,1891-03-31,Friction-clutch 
US449313A,1891-03-31,dayton 
US449314A,1891-03-31,Joseph m 
US449315A,1891-03-31,Bykon h 
US449316A,1891-03-31,Card-shuffler 
US449317A,1891-03-31,Metallic fence-post 
US449318A,1891-03-31,Truck for suspended cars 
US449319A,1891-03-31,Fire-escape 
US449320A,1891-03-31,Machine 
US449321A,1891-03-31,Vat and churn 
US449322A,1891-03-31,Sectional rope-sheave 
US449323A,1891-03-31,Construction of buildings 
US449324A,1891-03-31,Swivel 
US449325A,1891-03-31,Rotary engine 
US449326A,1891-03-31,And bradner l 
US449327A,1891-03-31,Centrifugal machine 
US449328A,1891-03-31,longacre 
US449329A,1891-03-31,Gang-plow 
US449330A,1891-03-31,Egg-carrier 
US449331A,1891-03-31,phinnef 
US449332A,1891-03-31,Cell-case 
US449333A,1891-03-31,Piston for pneumatic pumps 
US449334A,1891-03-31,Mechanical movement 
US449335A,1891-03-31,schneider 
US449336A,1891-03-31,Needle-loom 
US449337A,1891-03-31,Loom for weaving tufted pile fabrics 
US449338A,1891-03-31,William ten eyck 
US449339A,1891-03-31,Shoe-blacking 
US449340A,1891-03-31,Overshoe 
US449341A,1891-03-31,Step-bearing for spinning-spindles 
US449342A,1891-03-31,Sifter or screen 
US449343A,1891-03-31,Oil-stove 
US449344A,1891-03-31,Brush 
US449345A,1891-03-31,Electric belt 
US449346A,1891-03-31,Kitchen-cabinet 
US449347A,1891-03-31,Hood for fire-places 
US449348A,1891-03-31,Electric contact 
US449349A,1891-03-31,Philip t 
US449350A,1891-03-31,Means for truing locomotive-wheels 
US449351A,1891-03-31,Ball cock-valve 
US449352A,1891-03-31,Paul mauser 
US449353A,1891-03-31,Mcalpine 
US449354A,1891-03-31,speirs 
US449355A,1891-03-31,Theodor stjchland 
US449356A,1891-03-31,Manufacturing chains by electric-welding processes 
US449357A,1891-03-31,Burr-preventer for electric-welding machines 
US449358A,1891-03-31,Electro-magnet 
US449359A,1891-03-31,Desiccating apparatus 
US449360A,1891-03-31,bradley 
US449361A,1891-03-31,Elevator-hatchway-operating mechanism 
US449362A,1891-03-31,Electric switch-box 
US449363A,1891-03-31,eteridg-e 
US449364A,1891-03-31,Door-opener 
US449365A,1891-03-31,Convertible vehicle 
US449366A,1891-03-31,Spring-hinge 
US449367A,1891-03-31,Thill-coupling 
US449368A,1891-03-31,kress 
US449369A,1891-03-31,Rudolph kueiine 
US449370A,1891-03-31,Edward a 
US449371A,1891-03-31,House-door letter-box 
US449372A,1891-03-31,House-door letter-box 
US449373A,1891-03-31,Wire fence 
US449374A,1891-03-31,Machine for driving and pulling stakes and handling the same 
US449375A,1891-03-31,Pole for electric wires 
US449376A,1891-03-31,millen 
US449377A,1891-03-31,denis casey 
US449378A,1891-03-31,miller 
US449379A,1891-03-31,Sectional boiler 
US449380A,1891-03-31,Island 
US449381A,1891-03-31,Downdraft tubular boiler 
US449382A,1891-03-31,pfing-st  
US449383A,1891-03-31,Island 
US449384A,1891-03-31,Spring-motor 
US449385A,1891-03-31,Emil a 
US449386A,1891-03-31,scheidig 
US449387A,1891-03-31,Frederick schreiber 
US449388A,1891-03-31,Device for relieving the tension of car-buffers 
US449389A,1891-03-31,George l 
US449390A,1891-03-31,Valve-operating mechanism for flushing siphons 
US449391A,1891-03-31,Burnisher 
US449392A,1891-03-31,Lathe and planer attachment 
US449393A,1891-03-31,weiss 
US449394A,1891-03-31,williams 
US449395A,1891-03-31,Cash-register 
US449396A,1891-03-31,Key-board playing attachment for musical instruments 
US449397A,1891-03-31,Roofing-tile 
US449398A,1891-03-31,Speed-measure 
US449399A,1891-03-31,Weather-strip for freight-car doors 
US449400A,1891-03-31,Insulated electric conductor 
US449401A,1891-03-31,Hand-piece for dental or surgical engines 
US449402A,1891-03-31,Grain-weighing machine 
US449403A,1891-03-31,Electric-lamp reflector 
US449404A,1891-03-31,Mark w 
US449405A,1891-03-31,Inking device 
US449406A,1891-03-31,Letter-marking machine 
US449407A,1891-03-31,And william d 
US449408A,1891-03-31,George evans 
US449409A,1891-03-31,Piano-tuning apparatus 
US449410A,1891-03-31,Wrench 
US449411A,1891-03-31,Electric alarm for shaft-bearings 
US449412A,1891-03-31,Pipe-forming machine 
US449413A,1891-03-31,Manufacture of hooped boxes 
US449414A,1891-03-31,Fusible support for hatch-doors 
US449415A,1891-03-31,Daniel b 
US449416A,1891-03-31,Island 
US449417A,1891-03-31,Sand and gravel cleaning machine 
US449418A,1891-03-31,Cotton-cultivator 
US449419A,1891-03-31,Jointed iron for vehicle-seats 
US449420A,1891-03-31,John jordan 
US449421A,1891-03-31,kearney 
US449422A,1891-03-31,kentnowsii 
US449423A,1891-03-31,Car-coupling device 
US449424A,1891-03-31,Pill-machine 
US449425A,1891-03-31,Rub-iron for wagon-beds 
US449426A,1890-08-05,Portable water-closet 
US449427A,1891-03-31,Vehicle running-gear 
US449428A,1891-03-31,Island 
US449429A,1891-03-31,Transom-lifter 
US449430A,1891-03-31,Combination furniture 
US449431A,1891-03-31,Of grand rapids 
US449432A,1891-03-31,Domestic oven 
US449433A,1891-03-31,Victor angerer 
US449434A,1891-03-31,Ice-cream freezer 
US449435A,1891-03-31,Sandpapering-machine 
US449436A,1891-03-31,Fracture apparatus 
US449437A,1891-03-31,Tanner s oil 
US449438A,1891-03-31,Thrashing-cylinder 
US449439A,1891-03-31,Musical instrument 
US449440A,1891-03-31,Stable or street broom 
US449441A,1891-03-31,Fence construction 
US449442A,1891-03-31,John d 
US449443A,1891-03-31,John d 
US449444A,1891-03-31,Teeemometee peinting machine 
US449445A,1891-03-31,Feed-mill 
US449446A,1891-03-31,hunter 
US449447A,1891-03-31,Fourth to e 
US449448A,1891-03-31,ki-rkpateick 
US449449A,1891-03-31,Island 
US449450A,1891-03-31,Tightener and fastener for fence-wires 
US449451A,1891-03-31,Rocking meat-cutter 
US449452A,1891-03-31,Platform for freight-cars 
US449453A,1891-03-31,yak hennik 
US449454A,1891-03-31,Process of degumming and preparing fibers 
US449455A,1891-03-31,Process of degumming and preparing fibers 
US449456A,1891-03-31,williams 
US449457A,1891-03-31,Starting valve for compound engines 
US449458A,1891-03-31,Fiee escape 
US449459A,1891-03-31,Groove-cutting machine for oil or gas wells 
US449460A,1891-03-31,Oil-can holder for bicycles 
US449461A,1891-03-31,Table-operating mechanism for lathes 
US449462A,1891-03-31,Hay rake and loader 
US449463A,1891-03-31,Beater and mixer for confectioners  use 
US449464A,1891-03-31,Carrier for feeding bagasse-furnaces 
US449465A,1891-03-31,Weed attachment for plows 
US449466A,1891-03-31,System for cable railroads 
US449467A,1891-03-31,Ribbon-clasp 
US449468A,1891-03-31,davis 
US449469A,1891-03-31,Tobacco-stick 
US449470A,1891-03-31,Vulganizer 
US449471A,1891-03-31,Thomas white fispier 
US449472A,1891-03-31,Hiram follett 
US449473A,1891-03-31,Truss-pad 
US449474A,1891-03-31,Electric-lighting system 
US449475A,1891-03-31,Fire-escape 
US449476A,1891-03-31,haire 
US449477A,1891-03-31,hildreth 
US449478A,1891-03-31,Brush-handle 
US449479A,1891-03-31,Apparatus for scouring water-ways 
US449480A,1891-03-31,Device for moistening the gum on envelopes 
US449481A,1891-03-31,Water-trough 
US449482A,1891-03-31,Drawer-stop 
US449483A,1891-03-31,Hay rake and loader 
US449484A,1891-03-31,Clothes-drier 
US449485A,1891-03-31,Horse-training blind 
US449486A,1891-03-31,Draft or air forcing device 
US449487A,1891-03-31,Portable dark-room 
US449488A,1891-03-31,Horse-collar 
US449489A,1891-03-31,Wind-wheel 
US449490A,1891-03-31,Guard for electric-railway trolleys 
US449491A,1891-03-31,Snap-hook 
US449492A,1891-03-31,Territory 
US449493A,1891-03-31,Removable toothed gear 
US449494A,1891-03-31,Chusetts 
US449495A,1891-03-31,Coal or grain elevator 
US449496A,1891-03-31,Hanger for picture or mirror frames 
US449497A,1891-03-31,Winker attachment 
US449498A,1891-03-31,Velocipede 
US449499A,1891-03-31,schmachtenberg 
US449500A,1891-03-31,Gustav schultz 
US449501A,1891-03-31,Roll-paper holder and cutter 
US449502A,1891-03-31,Alexander straus 
US449503A,1891-03-31,Entin 
US449504A,1891-03-31,watebous 
US449505A,1891-03-31,Station call and signal 
US449506A,1891-03-31,Reversible sign for horse-cars 
US449507A,1891-03-31,Gas-engine 
US449508A,1891-03-31,Shutter-worker 
US449509A,1891-03-31,Water-heating device 
US449510A,1891-03-31,George williams 
US449511A,1891-03-31,Rolling-mill 
US449512A,1891-03-31,George r 
US449513A,1891-03-31,Faucet for barrels 
US449514A,1891-03-31,Door or window screen attachment 
US449515A,1891-03-31,Lifting-jack 
US449516A,1891-03-31,Ice cutter or plow 
US449517A,1891-03-31,Cutter for ice-plows 
US449518A,1891-03-31,Fire-escape or chain ladder 
US449519A,1891-03-31,Morris carswell 
US449520A,1891-03-31,Maurice ceresole 
US449521A,1891-03-31,Cutter-bar 
US449522A,1891-03-31,Cultivator 
US449523A,1891-03-31,James it 
US449524A,1891-03-31,Dumping-car 
US449525A,1891-03-31,And charles b 
US449526A,1891-03-31,Charles w 
US449527A,1891-03-31,Listed-corn cultivator 
US449528A,1891-03-31,Fence 
US449529A,1891-03-31,James gaskell 
US449530A,1891-03-31,Bengal-light compound 
US449531A,1891-03-31,Opera-glass holder 
US449532A,1891-03-31,Horse-protector 
US449533A,1891-03-31,Pump-valve 
US449534A,1891-03-31,Method of inserting springs in traps 
US449535A,1891-03-31,Dust-collector 
US449536A,1891-03-31,Crssvipe fs for cartridge-shells 
US449537A,1891-03-31,Crimper for cartridge-shells 
US449538A,1891-03-31,Sash-balance 
US449539A,1891-03-31,jones 
US449540A,1891-03-31,Hay-stacker 
US449541A,1891-03-31,Carpet-sweeper 
US449542A,1891-03-31,kelley 
US449543A,1891-03-31,Calendar 
US449544A,1891-03-31,Stamp-affixing machine 
US449545A,1891-03-31,Charles a 
US449546A,1891-03-31,Cultivator 
US449547A,1891-03-31,James mackintire 
US449548A,1891-03-31,Belt-shifter 
US449549A,1891-03-31,Picket-feeder for fence-making machines 
US449550A,1891-03-31,Broom 
US449551A,1891-03-31,Eugene mentha 
US449552A,1891-03-31,Settling and amalgamating pan for machinery for extracting 
US449553A,1891-03-31,Building-front column 
US449554A,1891-03-31,Building-front column 
US449555A,1891-03-31,Clothes-pounder 
US449556A,1891-03-31,Straw-stacking attachment for thrashing-machines 
US449557A,1891-03-31,Plumb-level 
US449558A,1891-03-31,Switch-tongue adjuster 
US449559A,1891-03-31,Gar-coupling 
US449560A,1891-03-31,Type-writing machine 
US449561A,1891-03-31,Car-coupling 
US449562A,1891-03-31,Window-sash 
US449563A,1891-03-31,Fence-wire tightener 
US449564A,1891-03-31,Attachment for shoes 
US449565A,1891-03-31,James a 
US449566A,1891-03-31,Half to john w 
US449567A,1891-03-31,Line or rope holder 
US449568A,1891-03-31,Shovel-protector 
US449569A,1891-03-31,parsons 
US449570A,1891-03-31,Rail-chair 
US449571A,1891-03-31,-baenes 
US449572A,1891-03-31,cameron 
US449573A,1891-03-31,Heel expander for horses 
US449574A,1891-03-31,Half to moses g 
US449575A,1891-03-31,Half to moses g 
US449576A,1891-03-31,Half to moses g 
US449577A,1891-03-31,collum 
US449578A,1891-03-31,crig-hton 
US449579A,1891-03-31,Shade-adjuster 
US449580A,1891-03-31,Feed-regulator 
US449581A,1891-03-31,Half to henry schwartz 
US449583A,1891-03-31,Upright-piano action 
US449584A,1891-03-31,Railway time-signal 
US449585A,1891-03-31,Samuel t 
US449586A,1891-03-31,Art of producing ground wood pulp 
US449587A,1891-03-31,Bellows-fold coupling 
US449588A,1891-03-31,said william edgar prall 
US449589A,1891-03-31,Wind-wheel 
US449590A,1891-03-31,roosevelt  
US449591A,1891-03-31,Machine for budding trees 
US449592A,1891-03-31,Ginia 
US449593A,1891-03-31,House-door letter-box 
US449594A,1891-03-31,Pneumatic railway 
US449595A,1891-03-31,And horace l 
US449596A,1891-03-31,Stump-puller 
US449597A,1891-03-31,Corrugated hoop for barrels 
US449598A,1891-03-31,Chain -pump 
US449599A,1891-03-31,Grain-cleaner 
